EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight,
3564700632215,,Wiodąca Marka,,Soki świeże i tłoczone,Napój z sokiem cytrynowym i miąższem cytrynowym. Pasteryzowany metodą flash.,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/3564700632215.jpg&x=500&y=400,,,6.49,Leclerc Rzeszów,"Przed otwarciem przechowywać w temperaturze od +4°C do +6°C. Po otwarciu przechowywać w lodówce i spożyć w ciągu 4 dni. 
 
 
 
 
 
  ",Napój z sokiem cytrynowym z miąższem 1L,https://www.leclerc.rzeszow.pl/napoj-z-sokiem-cytrynowym-z-miazszem-1l-produkt-114826.html,,
5900552032373,250 ml,Black,250 ml,Napoje > Napoje energetyczne,"ul. Spokojna 4 
32-080 Zabierzów ""Moją największą słabością jest wrażliwość. Jestem bardzo wrażliwym człowiekiem"" 
Mike Tyson Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=149/5900552032373_T1.jpg&x=100&y=70,"woda
cukier
regulatory kwasowości: kwas cytrynowy i cytryniany sodu
dwutlenek węgla
tauryna (0,4%)
aromat
kofeina (0,03%)
witaminy: niacyna, kwas pantotenowy, witamina B6, witamina B12
barwniki: błękit brylantowy FCF, ryboflawiny",Polska,1.79,Leclerc Rzeszów,,Black Energy Mojito Gazowany napój energetyzujący 250 ml,https://www.leclerc.rzeszow.pl/black-energy-mojito-gazowany-napoj-energetyzujacy-250-ml-produkt-54847.html,Waga netto 250 ml,
5901886017661,200 ml,Fortuna,200 ml,"Napoje > Soki, nektary > Soki, nektary w kartonie","Fortuna Sok 100% jabłko 200 ml Rozłóż uszy liskowi 
 
Gdzie są moje uszy? 
1 Oderwij 
2. Naciśnij 
3. Gotowe! 
 
www.fortuna.com.pl",,https://www.leclerc.rzeszow.pl/resize.php?pic=134/5901886017661_T1.jpg&x=100&y=70,sok jabłkowy z zagęszczonego soku jabłkowego,,1.09,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 48 godzin.,Fortuna Sok 100% jabłko 200 ml,https://www.leclerc.rzeszow.pl/fortuna-sok-100-jablko-200-ml-produkt-1062.html,Waga netto 200 ml,
5901886025659,1 L,Fortuna,1 L,"Napoje > Soki, nektary > Soki, nektary w butelce","Fortuna Sok 100% jabłko 1 l Czy wiesz, że... 
Szklanka soku może zastąpić Ci jedną z pięciu zalecanych dziennych porcji owoców i warzyw? Soki Fortuna to smaczny i prosty element zrównoważonej diety. 
 
Fortuna. Dbaj o siebie, to proste! 
W naszym soku znajdziesz tylko dojrzewające w słońcu owoce i nic więcej.",,https://www.leclerc.rzeszow.pl/resize.php?pic=164/5901886025659_T1.jpg&x=500&y=400,sok jabłkowy z zagęszczonego soku jabłkowego,,2.99,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 48 godzin.,Fortuna Sok 100% jabłko 1 l,https://www.leclerc.rzeszow.pl/fortuna-sok-100-jablko-1-l-produkt-120159.html,Waga netto 1 L,
5908260252861,"0,75 L",Oshee,"0,75 L",Napoje > Napoje funkcjonalne,"Oshee Pure Zero Napój niegazowany o smaku cytrynowo-limonkowo-miętowym 0,75 l Bez ograniczeń 
 
#oshee 
www.oshee.eu",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5908260252861_T1.jpg&x=500&y=400,"woda
kwas: kwas cytrynowy
regulator kwasowości: cytryniany sodu
aromaty
substancje konserwujące: sorbinian potasu, benzoesan sodu
L-karnityna (20 mg/100 ml)
substancje słodzące: cyklaminiany, sacharyny, acesulfam K
przeciwutleniacz: kwas askorbinowy
substancje wzbogacające: witaminy (niacyna, witamina B6, biotyna, witamina B12)",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych.,"Oshee Pure Zero Napój niegazowany o smaku cytrynowo-limonkowo-miętowym 0,75 l",https://www.leclerc.rzeszow.pl/oshee-pure-zero-napoj-niegazowany-o-smaku-cytrynowo-limonkowo-mietowym-075-l-produkt-110589.html,"Waga netto 0,75 L",
5901886016398,200 ml,Fortuna,200 ml,"Napoje > Soki, nektary > Soki, nektary w kartonie",Fortuna Sok 100% jabłko 200 ml Fortuna. Dbaj o siebie. To proste.,,https://www.leclerc.rzeszow.pl/resize.php?pic=134/5901886016398_T1.jpg&x=100&y=70,sok jabłkowy z zagęszczonego soku jabłkowego,,1.09,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 48 godzin.,Fortuna Sok 100% jabłko 200 ml,https://www.leclerc.rzeszow.pl/fortuna-sok-100-jablko-200-ml-produkt-12288.html,Waga netto 200 ml,
5901067447027,300 ml,Kubuś,300 ml,"Napoje > Soki, nektary > Soki, nektary w butelce","Kubuś Sok marchew malina jabłko 300 ml Kubuś marchew malina jabłko to zdrowa kompozycja owoców i warzyw, pozbawiona konserwantów i pełna cennych witamin. Idealna propozycja do szkoły, na drugie śniadanie. Kubuś to marka znana od lat i uwielbiana przez małych i dużych. Kubuś oferowany jest w różnych oryginalnych kompozycjach smakowych, które nie zawierają barwników, ani konserwantów.  Szkło - powszechnie recyklingowane",,https://www.leclerc.rzeszow.pl/resize.php?pic=135/5901067447027_T1.jpg&x=500&y=400,"woda
przecier marchwiowy (35%)
cukier trzcinowy
przeciery z malin (4%) i jabłek (2%)
sok jabłkowy (1%) z zagęszczonego soku
regulator kwasowości - kwas cytrynowy
witamina C
aromat",Polska,1.35,Leclerc Rzeszów,Chronić przed światłem. Po otwarciu przechowywać w lodówce nie dłużej niż 24 godziny.,Kubuś Sok marchew malina jabłko 300 ml,https://www.leclerc.rzeszow.pl/kubus-sok-marchew-malina-jablko-300-ml-produkt-745.html,Waga netto 300 ml,
5908260252632,"0,75 L",Oshee,"0,75 L",Napoje > Napoje funkcjonalne,"Oshee Napój izotoniczny niegazowany o smaku czerwonej pomarańczy 0,75 l Roztwory węglowodanowo-elektrolitowe zwiększają wchłanianie wody podczas ćwiczeń fizycznych. Oshee zachęca do prowadzenia zdrowego trybu życia i odżywiania się w sposób zrównoważony. #oshee 
www.oshee.eu Nadające się do recyklingu",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5908260252632_T1.jpg&x=500&y=400,"woda
glukoza
maltodekstryna
kwas: kwas cytrynowy
cytryniany sodu
regulator kwasowości: cytryniany potasu
aromaty
substancje konserwujące: sorbinian potasu i benzoesan sodu
stabilizatory: guma arabska, estry glicerolu i żywicy roślinnej
substancja słodząca: sukrolaza
substancje wzbogacające: witaminy (niacyna, witamina E, kwas pantotenowy, witamina B6, biotyna)
barwnik: czerwień allura AC - może mieć szkodliwy wpływ na aktywność i skupienie uwagi u dzieci",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed bezpośrednim działaniem promieni słonecznych.,"Oshee Napój izotoniczny niegazowany o smaku czerwonej pomarańczy 0,75 l",https://www.leclerc.rzeszow.pl/oshee-napoj-izotoniczny-niegazowany-o-smaku-czerwonej-pomaranczy-075-l-produkt-110590.html,"Waga netto 0,75 L",
5908260251987,"0,75 L",Oshee,"0,75 L",Napoje > Napoje funkcjonalne,"Oshee Napój izotoniczny niegazowany o smaku grejpfrutowym 0,75 l Roztwory węglowodanowo-elektrolitowe zwiększają wchłanianie wody podczas ćwiczeń fizycznych i pomagają utrzymać wytrzymałość podczas długotrwałych ćwiczeń wytrzymałościowych. Oshee zachęca do prowadzenia zdrowego trybu życia i odżywiania się w sposób zrównoważony. Zawiera źródło fenyloalaniny.","Sztuczne aromaty - Nie zawiera
Barwniki - Nie zawiera
Substancje słodzące - Zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=135/5908260251987_T1.jpg&x=500&y=400,"woda
glukoza
maltodekstryna
kwas: kwas cytrynowy
regulatory kwasowości: cytryniany sodu, cytryniany potsu
naturalny aromat
substancje konserwujące: sorbinian potasu, benzoesan sodu
stabilizatory: guma arabska, estry glicerolu i żywicy roślinnej
substancje słodzące: aspartam i acesulfam K
substancje wzbogacające: witaminy (niacyna, witamina E, kwas pantotenowy, witamina B6 i biotyna)",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych.,"Oshee Napój izotoniczny niegazowany o smaku grejpfrutowym 0,75 l",https://www.leclerc.rzeszow.pl/oshee-napoj-izotoniczny-niegazowany-o-smaku-grejpfrutowym-075-l-produkt-46981.html,"Waga netto 0,75 L",
5908260251963,"0,75 l",Oshee,"0,75 l",Napoje > Napoje funkcjonalne,"Oshee Napój izotoniczny niegazowany o smaku wieloowocowym 0,75 l Roztwory węglowodanowo-elektrolitowe zwiększają wchłanianie wody podczas ćwiczeń fizycznych i pomagają utrzymać wytrzymałość podczas długotrwałych ćwiczeń wytrzymałościowych. Oshee zachęca do prowadzenia zdrowego trybu życia i odżywiania się w sposób zrównoważony. Zawiera źródło fenyloalaniny.",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=155/5908260251963_T1.jpg&x=500&y=400,"woda
glukoza
maltodekstryna
kwas: kwas cytrynowy
regulatory kwasowości: cytryniany sodu, cytryniany potasu
aromaty
substancje konserwujące: sorbinian potasu, benzoesan sodu
stabilizatory: guma arabska, estry glicerolu i żywicy roślinnej
substancje słodzące: aspartam i acesulfam K
substancje wzbogacające: witaminy (niacyna, witamina E, kwas pantotenowy, witamina B6 i biotyna)
barwnik: błękit brylantowy FCF",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych.,"Oshee Napój izotoniczny niegazowany o smaku wieloowocowym 0,75 l",https://www.leclerc.rzeszow.pl/oshee-napoj-izotoniczny-niegazowany-o-smaku-wieloowocowym-075-l-produkt-89009.html,"Waga netto 0,75 l",
5908260256500,555 ml,,555 ml,Napoje > Napoje niegazowane,"Oshee Junior Vitamin Water Napój niegazowany jabłko malina 555 ml Bądź jak Robert Lewandowski! 
Dla młodych sportowców 
 
#oshee 
www.oshee.eu Nadające się do recyklingu","Sztuczne aromaty - Nie zawiera
Barwniki - Nie zawiera
konserwanty - Nie zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=168/5908260256500_T1.jpg&x=500&y=400,"woda
sok jabłkowy z zagęszczonego soku jabłkowego (19%)
cukier trzcinowy
sok malinowy z zagęszczonego soku malinowego (1%)
regulator kwasowości: kwas cytrynowy
naturalne aromaty
substancje wzbogacające: witaminy (niacyna, kwas pantotenowy, witamina B6, kwas foliowy, biotyna, witamina B12)",,2.59,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych. Po otwarciu przechowywać w lodówce i spożyć w ciągu 12 godzin.,Oshee Junior Vitamin Water Napój niegazowany jabłko malina 555 ml,https://www.leclerc.rzeszow.pl/oshee-junior-vitamin-water-napoj-niegazowany-jablko-malina-555-ml-produkt-139258.html,Waga netto 555 ml,
5908260250126,"0,75 l",Oshee,"0,75 l",Napoje > Napoje funkcjonalne,"Oshee for Runners Napój izotoniczny niegazowany o smaku pomarańczowym 0,75 l Roztwory węglowodanowo-elektrolitowe zwiększają wchłanianie wody podczas ćwiczeń fizycznych. Oshee zachęca do prowadzenia zdrowego trybu życia i odżywiania się w sposób zrównoważony. Zawiera źródło fenyloalaniny.",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=135/5908260250126_T1.jpg&x=500&y=400,"woda
glukoza
maltodekstryna
kwas: kwas cytrynowy
regulator kwasowości: cytryniany sodu
substancje konserwujące: sorbinian potasu, benzoesan sodu
hydrolizat kolagenowy
stabilizatory: guma arabska, estry glicerolu i żywicy roślinnej
przeciwutleniacz: kwas askorbinowy
substancje słodzące: aspartam i acesulfam K
aromat
substancje wzbogacające: witaminy (niacyna, witamina E, kwas pantotenowy, witamina B6, biotyna), cytryniany potasu, węglan magnezu
barwniki: E110 - może mieć szkodliwy wpływ na aktywność i skupienie uwagi u dzieci, E150d, karoteny",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych. Spożyć bezpośrednio po otwarciu.,"Oshee for Runners Napój izotoniczny niegazowany o smaku pomarańczowym 0,75 l",https://www.leclerc.rzeszow.pl/oshee-for-runners-napoj-izotoniczny-niegazowany-o-smaku-pomaranczowym-075-l-produkt-26810.html,"Waga netto 0,75 l",
5908260251970,"0,75 l",Oshee,"0,75 l",Napoje > Napoje funkcjonalne,"Oshee Napój izotoniczny niegazowany o smaku cytrynowym 0,75 l Roztwory węglowodanowo-elektrolitowe zwiększają wchłanianie wody podczas ćwiczeń fizycznych i pomagają utrzymać wytrzymałość podczas długotrwałych ćwiczeń wytrzymałościowych. Oshee zachęca do prowadzenia zdrowego trybu życia i odżywiania się w sposób zrównoważony. Zawiera źródło fenyloalaniny.",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5908260251970_T1.jpg&x=500&y=400,"woda
glukoza
maltodekstryna
kwas: kwas cytrynowy
regulatory kwasowości: cytryniany sodu, cytryniany potasu
aromaty
substancje konserwujące: sorbinian potasu, benzoesan sodu
stabilizatory: guma arabska, estry glicerolu i żywicy roślinnej
substancje słodzące: aspartam i acesulfam K
barwnik: żółcień chinolinowa może mieć szkodliwy wpływ na aktywność i skupienie uwagi u dzieci
substancje wzbogacające: witaminy (niacyna, witamina B6 i biotyna)",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych.,"Oshee Napój izotoniczny niegazowany o smaku cytrynowym 0,75 l",https://www.leclerc.rzeszow.pl/oshee-napoj-izotoniczny-niegazowany-o-smaku-cytrynowym-075-l-produkt-110507.html,"Waga netto 0,75 l",
5908260251383,"0,75 l",Oshee,"0,75 l",Napoje > Napoje funkcjonalne,"Oshee for Bike Riders Napój izotoniczny niegazowany o smaku limetkowo-miętowym 0,75 l Roztwory węglowodanowo-elektrolitowe zwiększają wchłanianie wody podczas ćwiczeń fizycznych Oshee zachęca do prowadzenia zdrowego trybu życia i odżywiania się w sposób zrównoważony. Zawiera źródło fenyloalaniny.",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=151/5908260251383_T1.jpg&x=500&y=400,"woda
glukoza
maltodekstryna
kwas: kwas cytrynowy
regulator kwasowości: cytryniany sodu
aromaty
substancje konserwujące: sorbinian potasu, benzoesan sodu
hydrolizat kolagenowy
stabilizatory: guma arabska, estry glicerolu i żywicy roślinnej
barwniki: E102-tartrazyna-może mieć szkodliwy wpływ na aktywność i skupienie uwagi u dzieci, E133
aminokwasy: L-leucyna (20 mg/100 ml); L-izoleucyna (10 mg/100 ml); L-walina (10 mg/100 ml)
substancje słodzące: aspartam i acesulfam K
substancje wzbogacające: witaminy (niacyna, witamina E, kwas pantotenowy, witamina B6 oraz biotyna), cytrynian potasu",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych. Spożyć bezpośrednio po otwarciu.,"Oshee for Bike Riders Napój izotoniczny niegazowany o smaku limetkowo-miętowym 0,75 l",https://www.leclerc.rzeszow.pl/oshee-for-bike-riders-napoj-izotoniczny-niegazowany-o-smaku-limetkowo-mietowym-075-l-produkt-26809.html,"Waga netto 0,75 l",
5900541004060,1 L,Żywioł,1 L,Napoje > Napoje gazowane,"ul. Św. Katarzyny 187 
Cięcina 
34-350 Węgierska Górka Żywioł smakowy to alternatywa dla tych, którzy lubią smak owoców i jednocześnie doceniają walory wody gazowanej. W portfolio marki Żywioł dostępne są dwa warianty smakowe na bazie wody źródlanej połączonej z orzeźwiającym smakiem owoców.  
Żywioł o smaku cytryny i mięty to idealna propozycja dla wielbicieli cytrusowego orzeźwienia. Dzięki wyjątkowej kompozycji wody i nucie owocowej Żywioł skutecznie gasi pragnienie. Produkt o smaku cytryny i mięty dostępny jest w wygodnej, klasycznej pojemności 1 l. 
Miłośników tradycyjnych smaków zachęcamy do spróbowania Żywiołu o smaku czarnej porzeczki i żurawiny. Żywiec Zdrój Gaz z sokiem to napój na bazie najwyższej jakości, krystalicznie czystej gazowanej wody źródlanej naturalnego pochodzenia oraz soku owocowego.  
Żywiec Zdrój Gaz z sokiem dostępny jest w dwóch orzeźwiających smakach - cytrynowym i pomarańczowym. Mocne nagazowanie Żywiec Zdrój Gaz z sokiem docenią zarówno miłośnicy wody gazowanej, jak i intensywnych owocowych smaków. Produkt dostępny jest w charakterystycznej, dobrze znanej butelce o dwóch pojemnościach 0,5 l i 1 l. 1 porcja 250 ml dostarcza energia 192,5 kJ 46,0 kcal 2% RWS* 
W 100 ml: 77,0 kJ/18,4 kcal 
 
* RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal) Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=156/5900541004060_T1.jpg&x=500&y=400,"woda źródlana 94%
cukier
dwutlenek węgla
regulator kwasowości: kwas cytrynowy
substancja konserwująca: benzoesan sodu
naturalne aromaty cytrynowy i miętowy z innymi naturalnymi aromatami",,2.69,Leclerc Rzeszów,,Żywioł od Żywiec Zdrój SA Napój lekko gazowany o smaku cytryny z miętą 1 l,https://www.leclerc.rzeszow.pl/zywiol-od-zywiec-zdroj-sa-napoj-lekko-gazowany-o-smaku-cytryny-z-mieta-1-l-produkt-92968.html,Waga netto 1 L,
5900956100593,420 ml,Herbapol,420 ml,"Napoje > Syropy, koncentraty","Herbapol Syrop owocowy malina 420 ml Herbapol 
od 1949 roku 
 
Tajemnica pysznego smaku syropów Herbapol tkwi w recepturze opartej na długoletnim doświadczeniu oraz starannie dobranych składnikach. Herbapol - inspirowany tradycją, wypełniony naturą od 1949 roku.","Barwniki - Nie zawiera
konserwanty - Nie zawiera",https://www.leclerc.rzeszow.pl/resize.php?pic=133/5900956100593_T1.jpg&x=500&y=400,"A - cukier lub B - syrop glukozowo-fruktozowy
woda
zagęszczony sok aroniowy
regulator kwasowości: kwas cytrynowy
0,43% zagęszczonego soku malinowego o ekstrakcie ogólnym 65%
witamina C
witamina D
aromat
Litera (A lub B) umieszczona przy numerze partii wskazuje na użyty do produkcji składnik",,3.99,Leclerc Rzeszów,"Syrop przechowywać w temperaturze pokojowej, chronić przed światłem. Po otwarciu przechowywać w szczelnie zamkniętej butelce w lodówce nie dłużej niż 30 dni. 
Zmiana barwy syropu w trakcie przechowywania wynika z zawartości naturalnych składników i nie stanowi wady produktu.",Herbapol Syrop owocowy malina 420 ml,https://www.leclerc.rzeszow.pl/herbapol-syrop-owocowy-malina-420-ml-produkt-398.html,Waga netto 420 ml,
8435185953490,"1,4 l",Orangina,"1,4 l",Napoje > Napoje gazowane,"Orangina Napój gazowany smak klasycznej pomarańczy 1,4 l Wartość energetyczna Na 200 ml 328 kJ 78 kcal 4%* 
Na 100 ml 164 kJ / 39 kcal 
 
*% Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). 
 
Wyprodukowane za zgodą Schweppes International Limited. Odkryj Oranginę! www.orangina.pl",,https://www.leclerc.rzeszow.pl/resize.php?pic=160/8435185953490_T1.jpg&x=500&y=400,"woda
sok pomarańczowy z zagęszczonego soku pomarańczowego i innych owoców cytrusowych 12% (pomarańczy 10%, cytryny, mandarynki, grejpfruta)
cukier
dwutlenek węgla
miąższ owoców cytrusowych 2% (miąższ z pomarańczy, miąższ z mandarynki)
ekstrakt ze skórki pomarańczy
naturalne aromaty pomarańczy",,3.99,Leclerc Rzeszów,Chronić przed działaniem promieni słonecznych i przemarzaniem.,"Orangina Napój gazowany smak klasycznej pomarańczy 1,4 l",https://www.leclerc.rzeszow.pl/orangina-napoj-gazowany-smak-klasycznej-pomaranczy-14-l-produkt-106815.html,"Waga netto 1,4 l",
8435185953438,"0,5 l",Orangina,"0,5 l",Napoje > Napoje gazowane,"Orangina Napój gazowany smak czerwonej pomarańczy 0,5 l Wartość energetyczna Na 200 ml 323 kJ 76 kcal 4%* 
Na 100 ml 162 kJ / 38 kcal 
 
*% Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). 
 
Wyprodukowane za zgodą Schweppes International Limited.",,https://www.leclerc.rzeszow.pl/resize.php?pic=158/8435185953438_T1.jpg&x=500&y=400,"woda
sok pomarańczowy z zagęszczonego soku pomarańczowego i innych owoców cytrusowych 12% (czerwonej pomarańczy 6%, pomarańczy, cytryny, mandarynki, grejpfruta)
cukier
miąższ owoców cytrusowych 2% (miąższ z pomarańczy, miąższ z mandarynki, miąższ z grejpfruta)
dwutlenek węgla
ekstrakt skórki pomarańczy
barwniki: antocyjany, kwas karminowy
naturalne aromaty owoców cytrusowych z innymi naturalnymi aromatami",,3.49,Leclerc Rzeszów,Chronić przed działaniem promieni słonecznych i przemarzaniem.,"Orangina Napój gazowany smak czerwonej pomarańczy 0,5 l",https://www.leclerc.rzeszow.pl/orangina-napoj-gazowany-smak-czerwonej-pomaranczy-05-l-produkt-99815.html,"Waga netto 0,5 l",
8809041427409,500 ml,Farmers,500 ml,Napoje > Napoje niegazowane,OKF Farmer's Aloe Vera Napój original 500 ml Nadające się do recyklingu,,https://www.leclerc.rzeszow.pl/resize.php?pic=167/8809041427409_T1.jpg&x=500&y=400,"woda
sok z aloesu (13%)
pulpa aloesowa 7%
fruktoza
cukier
regulator kwasowości (E330 - kwas cytrynowy, cytrynian sodu)
stabilizator (guma gellan, mleczan wapnia)
aromat winogronowy
słodzik (sukraloza)",Korea (Republika Korei),4.19,Leclerc Rzeszów,,OKF Farmer's Aloe Vera Napój original 500 ml,https://www.leclerc.rzeszow.pl/okf-farmers-aloe-vera-napoj-original-500-ml-produkt-132130.html,Waga netto 500 ml,
8435185953414,"0,5 l",Orangina,"0,5 l",Napoje > Napoje gazowane,"Orangina Napój gazowany smak klasycznej pomarańczy 0,5 l Wartość energetyczna Na 200 ml 328 kJ 78 kcal 4%* 
Na 100 ml 164 kJ / 39 kcal 
 
*% Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). 
 
Wyprodukowane za zgodą Schweppes International Limited.",,https://www.leclerc.rzeszow.pl/resize.php?pic=158/8435185953414_T1.jpg&x=500&y=400,"woda
sok pomarańczowy z zagęszczonego soku pomarańczowego i innych owoców cytrusowych 12% (pomarańczy 10%, cytryny, mandarynki, grejpfruta)
cukier
dwutlenek węgla
miąższ owoców cytrusowych 2% (miąższ z pomarańczy, miąższ z mandarynki)
ekstrakt ze skórki pomarańczy
naturalne aromaty pomarańczy",,3.49,Leclerc Rzeszów,Chronić przed działaniem promieni słonecznych i przemarzaniem.,"Orangina Napój gazowany smak klasycznej pomarańczy 0,5 l",https://www.leclerc.rzeszow.pl/orangina-napoj-gazowany-smak-klasycznej-pomaranczy-05-l-produkt-99816.html,"Waga netto 0,5 l",
8435185959195,"1,4 l",,"1,4 l",Napoje > Napoje gazowane,"Orangina Zero Napój gazowany o smaku pomarańczowym 1,4 l Wartość energetyczna Na 200 ml 61 kJ 14 kcal 1%* 
Na 100 ml 31 kJ / 7 kcal 
 
*% Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). 
 
Wyprodukowane za zgodą Schweppes International Limited. Odkryj Oranginę! www.orangina.pl",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=168/8435185959195_T1.jpg&x=500&y=400,"woda
sok pomarańczowy z zagęszczonego soku pomarańczowego i innych owoców cytrusowych 12% (pomarańczy 10%, cytryny, mandarynki, grejpfruta)
dwutlenek węgla
miąższ owoców cytrusowych 2% (miąższ z pomarańczy, miąższ z mandarynki)
substancje słodzące: acesulfam K, sukraloza
ekstrakt skórki pomarańczy
naturalne aromaty pomarańczy",,3.99,Leclerc Rzeszów,Chronić przed działaniem promieni słonecznych i przemarzaniem.,"Orangina Zero Napój gazowany o smaku pomarańczowym 1,4 l",https://www.leclerc.rzeszow.pl/orangina-zero-napoj-gazowany-o-smaku-pomaranczowym-14-l-produkt-134043.html,"Waga netto 1,4 l",
8809041427669,500 ml,Farmers,500 ml,Napoje > Napoje niegazowane,OKF Farmer's Aloe Vera Napój aloesowy bez cukru 500 ml,,https://www.leclerc.rzeszow.pl/resize.php?pic=167/8809041427669_T1.jpg&x=500&y=400,"woda
koncentrat soku z aloesu (14%)
miąższ aloesowy (6%)
stabilizator (mleczan wapnia, guma gellan)
aromat (aromat winogronowy)
regulator kwasowości (kwas cytrynowy (E330), cytrynian sodu)
substancja słodząca (sukraloza)
witamina C",Korea (Republika Korei),4.19,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 3 dni.,OKF Farmer's Aloe Vera Napój aloesowy bez cukru 500 ml,https://www.leclerc.rzeszow.pl/okf-farmers-aloe-vera-napoj-aloesowy-bez-cukru-500-ml-produkt-132129.html,Waga netto 500 ml,
5908260255572,0.75 L,,0.75 L,Napoje > Napoje funkcjonalne,"Oshee Napój izotoniczny niegazowany o smaku czarnej porzeczki 0,75 l Roztwory węglowodanowo-elektrolitowe zwiększają wchłanianie wody podczas ćwiczeń fizycznych i pomagają utrzymać wytrzymałość podczas długotrwałych ćwiczeń wytrzymałościowych. Oshee zachęca do prowadzenia zdrowego trybu życia i odżywiania się w sposób zrównoważony. Zawiera źródło fenyloalaniny.",Substancje słodzące - Zawiera,https://www.leclerc.rzeszow.pl/resize.php?pic=168/5908260255572_T1.jpg&x=500&y=400,"woda
glukoza
kwas: kwas cytrynowy
maltodekstryna
substancje wzbogacające: mleczan wapnia, cytrynian potasu, węglan magnezu
regulator kwasowości: cytryniany sodu
aromat
substancje konserwujące: sorbinian potasu, benzoesan sodu
ekstrakt z guarany 0,02%
substancje słodzące: cyklaminiany, sacharyny, acesulfam-K, aspartam
barwniki: azorubina - może mieć szkodliwy wpływ na aktywność i skupienie uwagi u dzieci, błękit brylantowy FCF
substancje wzbogacające: witaminy (niacyna, witamina B6, biotyna)",,2.49,Leclerc Rzeszów,Przechowywać w suchym i chłodnym miejscu. Chronić przed działaniem promieni słonecznych.,"Oshee Napój izotoniczny niegazowany o smaku czarnej porzeczki 0,75 l",https://www.leclerc.rzeszow.pl/oshee-napoj-izotoniczny-niegazowany-o-smaku-czarnej-porzeczki-075-l-produkt-134403.html,Waga netto 0.75 L,
8809041420912,1.5 L,King,1.5 L,Napoje > Napoje niegazowane,"OKF Aloe Vera King Original Napój z aloesu 1,5 l Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=167/8809041420912_T1.jpg&x=500&y=400,"woda
organiczny sok aloesowy (21%)
fruktoza
pulpa aloesowa (9%)
regulator kwasowości (kwas: E330, cytrynian sodu)
stabilizator (guma gellan, mleczan wapnia)
naturalny aromat winogronowy",Korea (Republika Korei),10.99,Leclerc Rzeszów,Po otwarciu przechowywać w lodówce nie dłużej niż 4 dni.,"OKF Aloe Vera King Original Napój z aloesu 1,5 l",https://www.leclerc.rzeszow.pl/okf-aloe-vera-king-original-napoj-z-aloesu-15-l-produkt-113530.html,Waga netto 1.5 L,
